screen_name,user_id,created_at,status_id,text,retweet_count,favorite_count,is_quote_status,quote_status_id,is_retweet,retweet_status_id,in_reply_to_status_status_id,in_reply_to_status_user_id,in_reply_to_status_screen_name,lang,source,media_id,media_url,media_url_expanded,urls,urls_display,urls_expanded,mentions_screen_name,mentions_user_id,symbols,hashtags,coordinates,place_id,place_type,place_name,place_full_name,country_code,country,bounding_box_coordinates,bounding_box_type
mathieubray,2319911498,2016-04-19T14:16:51Z,722428753708716033,"@wyshynski Ever since you pointed this out, I can't help but check every time. From https://t.co/m7vwSAxpkq https://t.co/zV0O1myXpt",1,2,FALSE,NA,FALSE,NA,NA,28035990,wyshynski,en,TweetDeck,722428573819281408,http://pbs.twimg.com/media/CgaU9dYXIAAXqHN.jpg,https://twitter.com/mathieubray/status/722428753708716033/photo/1,NA,theplayerstribune.com/tommy-olczyk-p…,http://www.theplayerstribune.com/tommy-olczyk-penn-state-hockey/,wyshynski,28035990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-04-03T17:54:40Z,716685361590697984,RT @umichhockey: Red Berenson will return for a 33rd season behind the bench at Michigan! #GoBlue https://t.co/rFZWKFmYdH,402,0,FALSE,NA,TRUE,716680063261892614,NA,NA,NA,en,TweetDeck,716679979392589824,http://pbs.twimg.com/media/CfIopOVUYAAVAhq.jpg,https://twitter.com/umichhockey/status/716680063261892614/photo/1,NA,NA,NA,umichhockey,21777967,NA,GoBlue,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-04-02T05:02:50Z,716128738732335104,"@SteveBurtch my first thought was L vs R, but dont think that matters for All-Star voting, or even applies in this case...",0,0,FALSE,NA,FALSE,NA,716127224076890112,383901558,SteveBurtch,en,Twitter for Android,NA,NA,NA,NA,NA,NA,SteveBurtch,383901558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-30T03:42:54Z,715021456409763840,@travisyost is it weird that email addresses aren't redacted?,0,0,FALSE,NA,FALSE,NA,715020890656743424,89529185,travisyost,en,TweetDeck,NA,NA,NA,NA,NA,NA,travisyost,89529185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-30T01:02:58Z,714981209890275328,Called it https://t.co/fAfnbp8xU9,0,1,TRUE,714973880218034176,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,twitter.com/mathieubray/st…,https://twitter.com/mathieubray/status/714973880218034176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-30T00:33:51Z,714973880218034176,"About to start the 2nd period, MTL leads DET 2-1*

*I've already factored in Mantha's inevitable first goal in his hometown later tonight",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-27T00:39:09Z,713888050640764928,Well that'll do it. Great season though #GoBlue,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,GoBlue,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-27T00:23:29Z,713884110704537601,"@travisyost Andrei Markov has been around for a while, but hes not Canadian, so......",0,0,FALSE,NA,FALSE,NA,713882468760170496,89529185,travisyost,en,Twitter for Android,NA,NA,NA,NA,NA,NA,travisyost,89529185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-27T00:18:25Z,713882835598381057,Oof... bad goal,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,nl,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-27T00:17:03Z,713882491510251520,Reminder that BOS had three chances to draft him before his selection by WPG https://t.co/tINd6WCkBG,0,0,TRUE,713882104904433666,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,twitter.com/TSNBobMcKenzie…,https://twitter.com/TSNBobMcKenzie/status/713882104904433666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-27T00:12:04Z,713881235270070272,@GarretHohl your boy just got an A on the equalizer for Michigan,0,0,FALSE,NA,FALSE,NA,NA,260790076,GarretHohl,en,Twitter for Android,NA,NA,NA,NA,NA,NA,GarretHohl,260790076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-26T23:13:50Z,713866578744336384,"If anyone is noticing my pessimism, its because I'm also a habs fan",0,0,FALSE,NA,FALSE,NA,713866172786147329,2319911498,mathieubray,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-26T23:12:13Z,713866172786147329,Lots of defensive zone errors by Michigan today......,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-26T22:42:22Z,713858659844022272,Lucky its only 1-0 after 1 period. Hopefully Michigan doesn't lose focus going forward,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-26T22:20:40Z,713853202601537536,Tough start for Michigan. Let's just say NoDak is no Penn State... #GoBlue,0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,GoBlue,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-26T22:02:43Z,713848681905000448,#GoBlue,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,und,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,GoBlue,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-25T01:10:51Z,713171251129257984,@AndrewBerkshire easiest prediction ever,0,0,FALSE,NA,FALSE,NA,713171012708352001,121224595,AndrewBerkshire,en,TweetDeck,NA,NA,NA,NA,NA,NA,AndrewBerkshire,121224595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-21T17:40:29Z,711970751600050176,"@DTMAboutHeart the big problem is there's no agreement on what constitutes ""stat quality""",0,0,FALSE,NA,FALSE,NA,711968371533869056,2334052453,DTMAboutHeart,en,TweetDeck,NA,NA,NA,NA,NA,NA,DTMAboutHeart,2334052453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-20T16:55:15Z,711596978984099842,The only bad thing about Michigan hockey this year is that there are no good Kyle Connor-Hobey Baker puns to be made,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-20T16:49:20Z,711595489372807168,@twolinepass in your infinite wisdom who comes out of a potential Northeastern-Michigan matchup?,0,0,FALSE,NA,FALSE,NA,711590680045461505,15858396,twolinepass,en,TweetDeck,NA,NA,NA,NA,NA,NA,twolinepass,15858396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-20T15:32:10Z,711576070869360640,@AndrewBerkshire Kind of looks like Pierre Gauthier... weird,0,0,FALSE,NA,FALSE,NA,711575308563062784,121224595,AndrewBerkshire,en,TweetDeck,NA,NA,NA,NA,NA,NA,AndrewBerkshire,121224595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-20T02:23:55Z,711377700850700288,RT @umichhockey: Michigan wins it 5-3. #GoBlue https://t.co/qAU4YtSFit,1033,0,FALSE,NA,TRUE,711377484378349568,NA,NA,NA,en,Twitter for Android,711377417718226944,http://pbs.twimg.com/media/Cd9R_gxUYAA6ey-.jpg,https://twitter.com/umichhockey/status/711377484378349568/photo/1,NA,NA,NA,umichhockey,21777967,NA,GoBlue,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-20T00:09:34Z,711343889333030912,"Even with Minnesota playing in the final, the crowd at Xcel is looking rough for the Big Ten Championship #GoBlue",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,GoBlue,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-20T00:05:50Z,711342952971374592,RT @umichhockey: Here we go...we are underway in the 2016 Big Ten Championship! #GoBlue,16,0,FALSE,NA,TRUE,711342781344550914,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,umichhockey,21777967,NA,GoBlue,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-19T02:17:49Z,711013777135833088,"@RegressedPDO really, is 2015-2016 ""Drew Doughty Appreciation Season""?",0,0,FALSE,NA,FALSE,NA,711012666588798976,1161092988,RegressedPDO,en,TweetDeck,NA,NA,NA,NA,NA,NA,RegressedPDO,1161092988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-18T20:50:10Z,710931323851042817,Man... been a rough couple of months for @NateSilver538 #MTSU,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NateSilver538,16017475,NA,MTSU,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-18T19:08:40Z,710905779642089478,RT @michiganalumni: Best of luck to @umichhockey as they take on Penn State today in the Big Ten Tournament. #GoBlue! https://t.co/k7YcTBN9…,26,0,FALSE,NA,TRUE,710903624147345410,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,michiganalumni umichhockey,25422900 21777967,NA,GoBlue,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-18T18:06:30Z,710890136792383488,@GarretHohl crossed over to the dark side eh? ;) congrats!,0,0,FALSE,NA,FALSE,NA,710888448081526784,260790076,GarretHohl,en,TweetDeck,NA,NA,NA,NA,NA,NA,GarretHohl,260790076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-18T17:33:56Z,710881938257649664,@GarretHohl proprietary or public?,0,0,FALSE,NA,FALSE,NA,710880107477340161,260790076,GarretHohl,ro,TweetDeck,NA,NA,NA,NA,NA,NA,GarretHohl,260790076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-15T18:24:09Z,709807414992879616,Is it weird that when I first read this I thought Ladd was referring to Evander Kane? https://t.co/A4ToWUlnHq,0,0,TRUE,709806411019067392,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,twitter.com/BrianHedger/st…,https://twitter.com/BrianHedger/status/709806411019067392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-03-07T16:43:21Z,706882942891462656,At ENAR conference in Austin. News of the ASA statement on p-values seems to be working as an icebreaker.. https://t.co/NUaThepXYD,0,0,TRUE,706864967753056256,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,twitter.com/acthomasca/sta…,https://twitter.com/acthomasca/status/706864967753056256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-27T02:06:36Z,703400809099370496,Avs trying to end the game on a Hinote. Red Wings trying to preserve their Legace #greattweet,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,greattweet,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-27T00:24:02Z,703375000867381249,Did the Avs just reunite the 2001 cup team?,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-27T00:18:43Z,703373660187435008,Ty Conklin playing in the outdoor game tonight because of course he is,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-23T18:59:28Z,702206157444800512,LRTs: Lots of broken telephone in MTL these days it seems,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-23T18:59:01Z,702206040427864064,RT @renlavoietva: #canadiens told us this morning Carey Price skated today. Just been told by the team it wasn't the case. Last time was Su…,13,0,FALSE,NA,TRUE,702204720828588032,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,renlavoietva,173464745,NA,canadiens,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-23T18:58:51Z,702205998388350976,RT @renlavoietva: #canadiens Carey Price skated this morning without his equipment. #tvasports,8,0,FALSE,NA,TRUE,702181451102625797,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,renlavoietva,173464745,NA,canadiens tvasports,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-23T18:58:39Z,702205950636253184,RT @renlavoietva: #canadiens Jeff Petry won't travel to Washington.,16,0,FALSE,NA,TRUE,702178459825610753,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,renlavoietva,173464745,NA,canadiens,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-23T18:58:25Z,702205889349025792,RT @MA_PerreaultTVA: Beaulieu ne sera pas du voyage à Washington. Weise et Petry oui. #CH #tvasports,8,0,FALSE,NA,TRUE,702161922439909376,NA,NA,NA,fr,TweetDeck,NA,NA,NA,NA,NA,NA,MA_PerreaultTVA,73118022,NA,CH tvasports,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-23T18:57:55Z,702205766590197760,RT @renlavoietva: Sorry for the Victor Bartley saga. He's recalled and not injured. Ellis is not recall. #canadiens,20,0,FALSE,NA,TRUE,701977488205991938,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,renlavoietva,173464745,NA,canadiens,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-23T18:57:05Z,702205554224140288,@renlavoietva il me semble qu'il y a beaucoup de confusion a MTL ces jours ci,0,1,FALSE,NA,FALSE,NA,702204415592239104,173464745,renlavoietva,fr,TweetDeck,NA,NA,NA,NA,NA,NA,renlavoietva,173464745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-23T03:01:45Z,701965140191797248,@GagnonFrancois pas assez bon pour la KHL? qui dit ca?,0,1,FALSE,NA,FALSE,NA,701964272625176576,73898082,GagnonFrancois,fr,TweetDeck,NA,NA,NA,NA,NA,NA,GagnonFrancois,73898082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-22T05:36:39Z,701641733130600448,Catching up on the latest episode of OJ. That opening scene with the Kardashian family was... subtle,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-19T14:38:09Z,700690839585091584,@RegressedPDO Not running your best players out of town :P #topical,0,0,FALSE,NA,FALSE,NA,700690695632203777,1161092988,RegressedPDO,en,TweetDeck,NA,NA,NA,NA,NA,NA,RegressedPDO,1161092988,NA,topical,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-19T14:36:51Z,700690516388749312,"Aside, I imagine the way the players have been treated in MTL will give pause to prospective free agents. The harm goes beyond this season",0,0,FALSE,NA,FALSE,NA,700689361159983105,2319911498,mathieubray,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-19T14:32:16Z,700689361159983105,The trade deadline can't come soon enough... https://t.co/QPidccK4Jw,0,0,TRUE,700680982257504256,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,twitter.com/LouisJean_TVA/…,https://twitter.com/LouisJean_TVA/status/700680982257504256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-14T21:58:00Z,698989592867901440,"Watching the Bruins against the Red Wings, wondering if NBC had a hand in all of these goals scored #conspiracy",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,conspiracy,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-12T01:03:46Z,697949179612655616,@scottmatla Game 7 against Boston 2 years ago,0,0,FALSE,NA,FALSE,NA,697948468912861184,147354110,scottmatla,en,TweetDeck,NA,NA,NA,NA,NA,NA,scottmatla,147354110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-11T00:22:20Z,697576364451504129,#blessed to be able to watch Phaneufs first game as a Sen in person #imahabsfan #whatamidoinghere https://t.co/whr0Fq4hZ8,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,697575943267864576,http://pbs.twimg.com/media/Ca5Jn95W0AAuUwW.jpg,https://twitter.com/mathieubray/status/697576364451504129/photo/1,NA,NA,NA,NA,NA,NA,blessed imahabsfan whatamidoinghere,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-05T17:43:53Z,695664153701322752,@AndrewBerkshire https://t.co/NlFrmsFzzs,0,0,FALSE,NA,FALSE,NA,695663739337621504,121224595,AndrewBerkshire,und,TweetDeck,NA,NA,NA,NA,wikihow.com/Win-Any-Pokemo…,http://www.wikihow.com/Win-Any-Pokemon-Battle-With-a-Level-1-Rattata,AndrewBerkshire,121224595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-04T14:25:33Z,695251854062657538,"@SteveBurtch @Classlicity @wyshynski @CraigCustance They finished 28th overall in 2011-12, drafted Galchenyuk that summer",0,0,FALSE,NA,FALSE,NA,695251056264093696,383901558,SteveBurtch,en,TweetDeck,NA,NA,NA,NA,NA,NA,SteveBurtch Classlicity wyshynski CraigCustance,383901558 23262329 28035990 19050793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-03T16:07:44Z,694915182112411648,@theactivestick wasn't Gagnon also the guy who ran Cammalleri out of town?,0,0,FALSE,NA,FALSE,NA,694914199533850624,70560285,theactivestick,en,TweetDeck,NA,NA,NA,NA,NA,NA,theactivestick,70560285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-03T16:00:35Z,694913381451620353,@Steve_Dangle A website changed it's layout?!?! I IMMEDIATELY HATE IT!! Rabble rabble rabble rabble rabble all change is bad,0,0,FALSE,NA,FALSE,NA,694913062193725440,24623145,Steve_Dangle,en,TweetDeck,NA,NA,NA,NA,NA,NA,Steve_Dangle,24623145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-03T01:53:18Z,694700152968343552,LT: Not sure what to think about that. The equivalent of 62 books? Seriously?,0,0,FALSE,NA,FALSE,NA,694699577836965889,2319911498,mathieubray,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-03T01:51:00Z,694699577836965889,I'm in the top 1% of readers on @Pocket! See the best of what I read last year. https://t.co/CYXuk6XzBY #MyYearInPocket,0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,getpocket.com/stats/2015/09c…,https://getpocket.com/stats/2015/09c3032202,Pocket,27530178,NA,MyYearInPocket,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-02-01T21:54:45Z,694277735678636033,@wyshynski How could it be anyone other than Jeff Goldblum as Marc Bergevin?,0,0,FALSE,NA,FALSE,NA,694277284304392192,28035990,wyshynski,en,TweetDeck,NA,NA,NA,NA,NA,NA,wyshynski,28035990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-31T22:30:55Z,693924446206349312,Honest question I just thought of... what happens if there's a tie?,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-31T22:26:37Z,693923365095096321,More like the NHL Some-Stars Game AM I RIGHT FOLKS?!?,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-31T01:49:26Z,693612019363217410,That was a gorgeous assist by Piazza #GoBlueNYC,0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,GoBlueNYC,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-31T01:14:16Z,693603167934795776,@MannyElk would you say he showed a bunch of moxie?,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,MannyElk,956982167401320453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-31T00:56:29Z,693598693057024000,The NHL breakaway challenge conveniently wrapped up just as the 2nd period of the Michigan game began #GoBlueNYC,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,GoBlueNYC,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-31T00:35:05Z,693593307474190337,@dataandme @theninjagreg we will no longer take this injustice sitting down! #seewhatididthere,0,1,FALSE,NA,FALSE,NA,693583736118599681,3230388598,dataandme,en,TweetDeck,NA,NA,NA,NA,NA,NA,dataandme theninjagreg,3230388598 182900961,NA,seewhatididthere,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-30T23:49:11Z,693581756604223488,@theninjagreg but how would you measure site quality? #sitequality,1,2,FALSE,NA,FALSE,NA,693581350603874304,182900961,theninjagreg,en,TweetDeck,NA,NA,NA,NA,NA,NA,theninjagreg,182900961,NA,sitequality,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-30T23:37:27Z,693578804904759300,NHL Skills Competition or Michigan vs. Penn State? No brainer #GoBlueNYC,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,GoBlueNYC,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-30T20:12:51Z,693527316123783168,Just walked home in a T-shirt and jeans. It is January in Michigan. Please advise.,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-29T20:19:02Z,693166483782946816,"RT @octonion: You can still lose even if you're taking higher quality shots, but in the long run team success is determined by shot quality.",1,0,FALSE,NA,TRUE,693164584610484224,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,octonion,77810367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-29T20:18:58Z,693166466041004032,RT @octonion: My view on soccer (and on ice hockey/basketball) is that it's a game of pressure. Greater pressure improves the quality of sh…,1,0,FALSE,NA,TRUE,693164362924691460,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,octonion,77810367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-27T02:24:25Z,692171269542940672,One good thing to come out of the #habs slump: More 🔥 @AndrewBerkshire tweets,0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,AndrewBerkshire,121224595,NA,habs,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-25T17:49:35Z,691679318704013313,@davelozo SPOILERS DAVE! Gah!,0,0,FALSE,NA,FALSE,NA,691679036146327552,28333369,davelozo,en,TweetDeck,NA,NA,NA,NA,NA,NA,davelozo,28333369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-25T05:51:41Z,691498654662803456,@amandabray95 do you have a podcast recommendation or no?,0,1,FALSE,NA,FALSE,NA,691498556264443904,2319911498,mathieubray,en,TweetDeck,NA,NA,NA,NA,NA,NA,amandabray95,165454379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-25T05:51:17Z,691498556264443904,@amandabray95 that's my #brand,0,0,FALSE,NA,FALSE,NA,691498046673260544,165454379,amandabray95,en,TweetDeck,NA,NA,NA,NA,NA,NA,amandabray95,165454379,NA,brand,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-25T05:20:51Z,691490894906793985,"Need new podcast recommendations. Interests include hockey, stats, and pointing out plot holes in the Harry Potter series",0,2,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-23T16:37:07Z,690936308261376001,"@MLHS_Mike paraphrasing the headline: ""Looks like I wasnt the problem after all""",0,0,FALSE,NA,FALSE,NA,690934823016275968,410234652,MLHS_Mike,en,Twitter for Android,NA,NA,NA,NA,NA,NA,MLHS_Mike,410234652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-19T17:03:23Z,689493368036921344,"""It's time to move on from the John Scott saga"" https://t.co/nvin2VYXCs",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,689493095558213632,http://pbs.twimg.com/media/CZGSUTvU8AAT67R.png,https://twitter.com/mathieubray/status/689493368036921344/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-18T17:55:11Z,689144015015555072,@AndrewBerkshire How is Guillaume Latendresse doing these days?,0,1,FALSE,NA,FALSE,NA,689143824136929280,121224595,AndrewBerkshire,en,TweetDeck,NA,NA,NA,NA,NA,NA,AndrewBerkshire,121224595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-15T22:12:24Z,688121582561042433,"Making a Murderer, except about the John Scott trade #topical #relevant",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,topical relevant,NA,NA,NA,NA,NA,NA,NA,NA,NA
